idx,filename,type,xmin,xmax,ymin,ymax,class,label
14945,060683143.jpg,MPII,1082.1589861751152,1396.2603686635944,272.85023041474653,1016.0760368663596,bent,4
14946,060684696.jpg,MPII,435.5230414746544,1161.052995391705,61.145161290322676,589.0714285714286,sitting,1
14947,060685970.jpg,MPII,367.6889400921659,928.0576036866361,49.34792626728108,712.942396313364,occlusion,5
14948,060692228.jpg,MPII,255.61520737327191,432.5737327188941,102.4354838709678,720.0,bent,4
14948,060692228.jpg,MPII,627.2281105990785,895.615207373272,143.72580645161293,720.0,bent,4
14949,060694541.jpg,MPII,102.25115207373278,600.6843317972351,5.108294930875672,720.0,occlusion,5
14950,060697312.jpg,MPII,586.6751152073732,874.2327188940092,294.97004608294935,1016.0760368663596,bent,4
14951,060702865.jpg,MPII,246.76728110599083,538.7488479262674,249.9009216589862,645.1082949308756,bent,4
14952,060703224.jpg,MPII,332.2972350230415,503.357142857143,93.58755760368672,506.4907834101382,standing,0
14953,060705799.jpg,MPII,467.96543778801845,1134.5092165898618,25.75345622119812,715.8917050691244,bent,4
14954,060708958.jpg,MPII,219.48617511520723,692.8502304147464,64.92396313364043,1007.2281105990785,bent,4
14954,060708958.jpg,MPII,856.536866359447,1391.8364055299537,42.804147465437836,905.4769585253457,bent,4
14955,060709404.jpg,MPII,15.983870967741964,238.65668202764977,3.8179723502303773,478.6566820276498,bent,4
14956,060713528.jpg,MPII,384.278801843318,570.0852534562213,98.38018433179718,540.7764976958528,standing,0
14957,060726667.jpg,MPII,332.2972350230415,736.3525345622121,49.34792626728108,426.8594470046082,bent,4
14958,060730874.jpg,MPII,243.81797235023043,594.7857142857144,102.4354838709678,715.8917050691244,standing,0
14959,060732442.jpg,MPII,891.9285714285713,1710.3617511520736,153.4032258064516,1078.0115207373274,bent,4
14960,060735638.jpg,MPII,126.58294930875559,542.4354838709676,206.4907834101382,1002.8041474654381,standing,0
14961,060742876.jpg,MPII,26.877880184331786,540.758064516129,81.25576036866357,477.90092165898625,lying,2
14962,060747839.jpg,MPII,40.31566820276504,591.836405529954,64.09447004608296,720.0,sitting,1
14963,060748182.jpg,MPII,338.9331797235023,476.0760368663594,51.0069124423963,390.1774193548388,bent,4
14964,060753379.jpg,MPII,372.85023041474653,540.9608294930875,68.70276497695852,477.18202764976957,bent,4
14965,060754485.jpg,MPII,453.21889400921657,824.8317972350231,114.23271889400928,715.8917050691244,bent,4
14966,060762358.jpg,MPII,128.79493087557609,627.2281105990785,2.158986175115274,712.942396313364,occlusion,5
14967,060772275.jpg,MPII,1099.8548387096776,1697.0898617511518,104.73963133640541,1080.0,occlusion,5
14968,060773679.jpg,MPII,226.00460829493096,477.557603686636,113.23502304147462,428.7926267281106,occlusion,5
14969,060775212.jpg,MPII,285.01612903225805,497.36635944700475,20.684331797235075,478.5645161290324,occlusion,5
14970,060775268.jpg,MPII,308.45161290322585,674.4516129032259,266.00000000000006,427.35483870967744,lying,2
14971,060776277.jpg,MPII,176.72119815668202,458.38018433179724,96.72119815668202,340.0391705069125,bent,4
14972,060777322.jpg,MPII,394.2327188940093,916.2603686635947,105.38479262672809,715.8917050691244,bent,4
14973,060777771.jpg,MPII,1241.421658986175,1648.4262672811058,166.6751152073732,1080.0,occlusion,5
14974,060785415.jpg,MPII,220.96082949308754,340.4078341013825,59.85483870967738,313.49539170506915,bent,4
14975,060787964.jpg,MPII,750.3617511520736,1086.5829493087556,95.89170506912433,1078.0115207373274,standing,0
14976,060790412.jpg,MPII,613.2188940092165,1489.163594470046,47.22811059907826,1073.587557603687,sitting,1
14977,060790509.jpg,MPII,296.6082949308756,412.64055299539183,161.3870967741936,437.1520737327188,standing,0
14978,060790521.jpg,MPII,564.5552995391704,874.2327188940092,312.6658986175115,949.7165898617513,standing,0
14978,060790521.jpg,MPII,1099.8548387096773,1343.1728110599076,330.3617511520738,945.2926267281109,standing,0
14979,060795718.jpg,MPII,627.2281105990784,913.3110599078342,114.23271889400928,636.2603686635945,bent,4
14980,060797117.jpg,MPII,562.3433179723503,1140.4078341013826,31.652073732718918,715.8917050691244,occlusion,5
14981,060798823.jpg,MPII,220.22350230414753,411.92857142857156,199.76267281105993,609.7165898617511,standing,0
14982,060806229.jpg,MPII,591.8364055299539,786.4907834101384,102.4354838709678,624.463133640553,standing,0
14983,060807045.jpg,MPII,158.2880184331798,562.3433179723504,5.108294930875672,718.8410138248848,sitting,1
14983,060807045.jpg,MPII,810.0852534562213,1205.2926267281107,16.90552995391704,720.0,sitting,1
14984,060810119.jpg,MPII,264.278801843318,635.8917050691246,233.5875576036866,927.0437788018432,bent,4
14984,060810119.jpg,MPII,635.8917050691246,967.688940092166,250.17741935483878,927.0437788018432,bent,4
14985,060814294.jpg,MPII,193.67972350230417,904.4631336405531,22.804147465437836,720.0,occlusion,5
14986,060821138.jpg,MPII,665.5691244239631,889.7165898617512,40.5,624.463133640553,sitting,1
14987,060829761.jpg,MPII,294.69354838709666,1042.3433179723502,95.89170506912433,1078.0115207373274,bent,4
14988,060830903.jpg,MPII,1.974654377880256,594.7857142857144,140.77649769585264,612.6658986175115,lying,2
14989,060831940.jpg,MPII,774.6935483870967,975.246543778802,187.96543778801845,618.5645161290322,bent,4
14990,060831950.jpg,MPII,1064.463133640553,1551.0990783410136,193.21889400921657,1078.0115207373274,bent,4
14991,060836859.jpg,MPII,229.74193548387098,414.7096774193549,235.5806451612904,477.61290322580635,bent,4
14992,060838295.jpg,MPII,795.3387096774194,880.8686635944701,426.85944700460834,645.1082949308756,occlusion,5
14993,060840792.jpg,MPII,582.9884792626729,883.8179723502307,75.89170506912444,720.0,bent,4
14994,060849109.jpg,MPII,476.0760368663594,582.2511520737328,139.48617511520735,384.27880184331804,standing,0
14995,060850461.jpg,MPII,639.0253456221199,1043.0806451612902,164.3709677419355,718.8410138248848,bent,4
14996,060851234.jpg,MPII,447.3202764976959,804.1866359447006,34.60138248847932,718.8410138248848,occlusion,5
14997,060851910.jpg,MPII,491.5599078341014,639.02534562212,52.297235023041594,350.17741935483866,sitting,1
14998,060852727.jpg,MPII,191.4677419354839,471.65207373271886,79.02534562211974,388.7027649769586,lying,2
14999,060857159.jpg,MPII,547.5967741935484,686.2142857142859,193.86405529953913,459.3018433179724,bent,4
15000,060857172.jpg,MPII,706.1221198156682,1130.8225806451612,241.88248847926263,1055.8917050691246,bent,4
15001,060868876.jpg,MPII,267.4124423963134,429.6244239631337,300.03917050691246,692.2972350230415,standing,0
15002,060869013.jpg,MPII,480.49999999999994,883.0806451612902,387.87327188940094,1073.587557603687,sitting,1
15003,060873048.jpg,MPII,1294.5092165898618,1759.0253456221199,361.3294930875577,1078.0115207373274,occlusion,5
15004,060875833.jpg,MPII,13.200460829493096,460.64746543778807,134.01152073732715,294.2327188940092,lying,2
15005,060886709.jpg,MPII,231.83640552995396,561.7903225806451,40.5,475.5230414746542,occlusion,5
15006,060890486.jpg,MPII,644.1866359447004,1338.7488479262672,193.21889400921657,1078.0115207373274,sitting,1
15007,060899911.jpg,MPII,323.4493087557604,759.9470046082951,87.68894009216592,715.8917050691244,standing,0
15008,060908166.jpg,MPII,427.4124423963132,763.6336405529953,56.076036866359345,976.2603686635946,standing,0
15009,060912062.jpg,MPII,577.0898617511521,1158.1036866359448,5.108294930875672,698.1958525345622,sitting,1
15010,060917488.jpg,MPII,282.1589861751152,588.8870967741937,120.13133640552996,715.8917050691244,bent,4
15011,060919539.jpg,MPII,113.31105990783391,1241.421658986175,131.28341013824888,1080.0,occlusion,5
15012,060922266.jpg,MPII,202.1935483870968,627.225806451613,2.354838709677324,470.67741935483866,lying,2
15013,060923836.jpg,MPII,763.6336405529953,1595.3387096774193,7.412442396313281,1078.0115207373274,occlusion,5
15014,060924631.jpg,MPII,429.8732718894008,1159.6612903225805,271.1082949308757,634.536866359447,lying,2
15015,060929744.jpg,MPII,92.66589861751154,328.610599078341,21.513824884792598,399.02534562211986,sitting,1
15016,060935637.jpg,MPII,264.46313364055305,1031.2834101382489,5.108294930875672,677.5506912442396,bent,4
15017,060939576.jpg,MPII,674.4170506912442,783.541474654378,126.02995391705076,403.2649769585254,occlusion,5
15018,060940792.jpg,MPII,347.04377880184336,954.6013824884793,350.1774193548388,718.8410138248848,lying,2
15019,060941510.jpg,MPII,644.9239631336405,913.3110599078342,179.11751152073737,656.905529953917,bent,4
15020,060944530.jpg,MPII,154.60138248847926,276.99769585253455,115.89170506912438,477.18202764976957,standing,0
15021,060946159.jpg,MPII,697.2741935483871,1197.1820276497695,64.92396313364043,1078.0115207373274,standing,0
15022,060946680.jpg,MPII,285.1082949308756,485.6612903225807,128.97926267281105,624.463133640553,standing,0
15023,060946776.jpg,MPII,689.1635944700461,963.4493087557604,193.86405529953913,589.0714285714286,bent,4
15024,060950160.jpg,MPII,5.419354838709666,837.7741935483872,3.3870967741935942,284.774193548387,lying,2
15025,060950512.jpg,MPII,145.75345622119818,451.0069124423963,71.65207373271886,422.6198156682028,sitting,1
15026,060952031.jpg,MPII,382.4354838709678,494.5092165898619,126.02995391705076,521.2373271889401,standing,0
15027,060952851.jpg,MPII,49.474654377880235,218.24884792626733,77.00000000000006,423.589861751152,occlusion,5
15028,060956082.jpg,MPII,505.225806451613,641.0,23.064516129032256,387.0967741935483,standing,0
15029,060956433.jpg,MPII,161.23732718894013,665.5691244239632,134.87788018433184,712.942396313364,standing,0
15030,060956853.jpg,MPII,411.92857142857144,780.5921658986176,117.18202764976968,500.5921658986175,kneeling,3
15031,060958130.jpg,MPII,324.83179723502303,429.34792626728125,42.25115207373278,393.95622119815687,standing,0
15032,060962028.jpg,MPII,358.84101382488484,677.3663594470047,288.241935483871,718.8410138248848,bent,4
15033,060968191.jpg,MPII,344.09447004608296,1072.573732718894,22.804147465437836,712.942396313364,sitting,1
15034,060969357.jpg,MPII,574.1405529953917,1010.6382488479263,1.0,715.8917050691244,sitting,1
15035,060969546.jpg,MPII,408.97926267281105,709.8087557603687,311.83640552995394,653.9562211981566,kneeling,3
15036,060969743.jpg,MPII,406.02995391705076,992.9423963133642,75.89170506912444,718.8410138248848,sitting,1
15037,060970183.jpg,MPII,184.8317972350231,942.804147465438,185.01612903225805,701.1451612903226,lying,2
15038,060970820.jpg,MPII,520.315668202765,821.1451612903224,144.5552995391705,693.1267281105993,bent,4
15039,060981166.jpg,MPII,363.5483870967742,574.0967741935484,74.22580645161293,337.90322580645153,bent,4
15040,060981276.jpg,MPII,1002.5276497695852,1236.9976958525344,290.5460829493088,1064.7396313364059,standing,0
15041,060982672.jpg,MPII,498.1958525345621,697.2741935483871,352.4815668202765,547.1359447004609,occlusion,5
15042,060986873.jpg,MPII,282.1589861751152,745.2004608294932,13.956221198156754,606.7672811059908,sitting,1
15043,060987713.jpg,MPII,231.28341013824888,433.31105990783414,55.43087557603684,391.6520737327189,standing,0
15044,060998149.jpg,MPII,1077.7350230414747,1493.5875576036865,224.18663594470047,1073.587557603687,bent,4
15045,061000742.jpg,MPII,312.389400921659,592.573732718894,22.988479262672797,480.0,bent,4
15046,061010792.jpg,MPII,801.2373271889401,901.5138248847928,16.90552995391704,246.9516129032258,bent,4
15047,061017858.jpg,MPII,217.27419354838713,692.1129032258066,105.38479262672809,715.8917050691244,occlusion,5
15048,061018301.jpg,MPII,104.46313364055283,564.5552995391704,38.38018433179718,883.3571428571431,bent,4
15048,061018301.jpg,MPII,1029.0714285714284,1352.0207373271887,11.836405529953936,1029.3479262672813,bent,4
15049,061022515.jpg,MPII,335.2465437788019,730.4539170506914,202.71198156682033,651.0069124423964,sitting,1
15050,061024898.jpg,MPII,1.237327188940128,605.8456221198157,59.85483870967738,419.6705069124424,lying,2
15051,061025846.jpg,MPII,597.709677419355,853.516129032258,46.67741935483872,448.0967741935483,kneeling,3
15052,061027555.jpg,MPII,149.44009216589865,730.4539170506914,5.108294930875672,720.0,occlusion,5
15053,061030778.jpg,MPII,697.2741935483871,967.1359447004609,555.9838709677421,1078.0115207373274,occlusion,5
15054,061033378.jpg,MPII,1.0,467.2281105990782,193.21889400921657,706.3986175115208,bent,4
15055,061036301.jpg,MPII,697.2741935483871,1015.7995391705069,2.9884792626726266,808.1497695852536,standing,0
15056,061037606.jpg,MPII,18.933179723502334,169.34792626728114,21.513824884792598,475.7073732718894,standing,0
15057,061039387.jpg,MPII,636.0760368663595,780.5921658986176,359.02534562211986,583.1728110599079,bent,4
15058,061041120.jpg,MPII,483.9147465437788,1684.7258064516132,198.3571428571429,873.8133640552996,lying,2
15059,061047551.jpg,MPII,615.4308755760369,1060.7764976958526,87.68894009216592,651.0069124423964,sitting,1
15060,061050617.jpg,MPII,317.5506912442397,966.3986175115209,31.652073732718918,715.8917050691244,occlusion,5
15061,061051316.jpg,MPII,613.2188940092165,909.6244239631335,290.5460829493088,847.9654377880186,bent,4
15062,061053743.jpg,MPII,253.40322580645164,374.32488479262673,76.0760368663594,409.34792626728114,bent,4
15063,061054676.jpg,MPII,235.64516129032262,393.0645161290323,210.0,418.58064516129025,bent,4
15064,061062004.jpg,MPII,417.82718894009224,585.9377880184333,323.6336405529954,618.5645161290322,bent,4
15065,061064207.jpg,MPII,630.1774193548387,833.6797235023042,185.01612903225805,406.21428571428567,occlusion,5
15066,061064275.jpg,MPII,604.3709677419354,909.6244239631335,343.6336405529954,803.7258064516132,bent,4
15067,061074849.jpg,MPII,546.8594470046082,1046.7672811059906,202.06682027649765,1080.0,bent,4
15068,061078007.jpg,MPII,845.9032258064517,1324.5990783410139,156.22580645161247,981.8663594470047,bent,4
15069,061078136.jpg,MPII,209.16359447004612,343.35714285714283,167.5046082949308,285.47695852534565,sitting,1
15070,061078427.jpg,MPII,450.2695852534563,833.6797235023042,8.057603686635957,509.4400921658986,occlusion,5
15071,061082221.jpg,MPII,167.13594470046087,488.6105990783411,134.87788018433184,715.8917050691244,bent,4
15072,061092762.jpg,MPII,684.0023041474653,1135.2465437788017,153.4032258064516,1024.9239631336409,standing,0
15073,061094653.jpg,MPII,541.6981566820276,795.3387096774195,244.00230414746545,612.6658986175115,kneeling,3
15074,061095177.jpg,MPII,759.2096774193549,1020.2235023041474,414.4170506912443,932.0207373271892,occlusion,5
15075,061098099.jpg,MPII,357.6451612903226,493.41935483870975,117.5161290322581,450.0645161290322,standing,0
15076,061100925.jpg,MPII,408.97926267281105,636.0760368663596,67.04377880184336,606.7672811059908,bent,4
15077,061120675.jpg,MPII,255.61520737327191,391.283410138249,297.08986175115206,515.3387096774194,occlusion,5
15078,061120865.jpg,MPII,379.4861751152074,709.8087557603687,128.97926267281105,606.7672811059908,bent,4
15079,061121433.jpg,MPII,147.0967741935484,371.41935483870975,58.48387096774195,471.70967741935476,occlusion,5
15079,061121433.jpg,MPII,391.0967741935484,682.3225806451613,38.806451612903174,477.61290322580635,occlusion,5
15080,061130552.jpg,MPII,827.7811059907834,978.1958525345623,214.50921658986175,577.2741935483871,sitting,1
15081,061133075.jpg,MPII,155.3387096774194,624.2788018433181,37.550691244239715,715.8917050691244,bent,4
15082,061133635.jpg,MPII,488.610599078341,901.5138248847928,2.158986175115274,527.1359447004609,occlusion,5
15083,061134166.jpg,MPII,450.2695852534563,603.6336405529955,249.9009216589862,618.5645161290322,occlusion,5
15084,061135303.jpg,MPII,370.6382488479263,633.1267281105992,8.057603686635957,329.5322580645161,bent,4
15085,061137006.jpg,MPII,414.87788018433184,777.6428571428572,146.67511520737332,712.942396313364,bent,4
15086,061143081.jpg,MPII,382.4354838709678,936.9055299539172,11.006912442396356,639.2096774193549,occlusion,5
15087,061143424.jpg,MPII,93.17511520737331,254.41474654377885,1.6543778801844269,476.3317972350229,bent,4
15087,061143424.jpg,MPII,249.8940092165899,506.06912442396316,39.327188940092014,413.0414746543778,bent,4
15088,061145424.jpg,MPII,440.9608294930876,718.0115207373274,2.4354838709678006,480.0,occlusion,5
15089,061146361.jpg,MPII,148.70276497695855,307.96543778801845,76.0760368663594,406.3986175115208,bent,4
15089,061146361.jpg,MPII,313.8640552995392,495.2465437788018,107.04377880184336,403.4493087557604,bent,4
15090,061149485.jpg,MPII,998.1036866359448,1436.0760368663593,237.4585253456221,1080.0,occlusion,5
15091,061153159.jpg,MPII,392.0207373271888,1745.7534562211981,104.73963133640541,1002.8041474654381,lying,2
15092,061161788.jpg,MPII,308.7027649769585,765.8456221198157,34.60138248847932,715.8917050691244,occlusion,5
15093,061164733.jpg,MPII,582.9884792626729,1279.0253456221199,108.3341013824886,692.2972350230415,occlusion,5
15094,061165568.jpg,MPII,458.3801843317971,1316.6290322580644,237.4585253456221,732.9423963133643,lying,2
15095,061172075.jpg,MPII,379.4861751152074,1051.9285714285716,235.15437788018437,429.8087557603686,lying,2
15096,061173791.jpg,MPII,453.21889400921657,668.5184331797236,28.702764976958633,648.057603686636,standing,0
15097,061183102.jpg,MPII,250.45391705069125,453.9562211981567,93.77188940092162,453.5875576036867,bent,4
15098,061183505.jpg,MPII,327.3202764976959,718.841013824885,144.00230414746545,933.6797235023041,bent,4
15099,061185289.jpg,MPII,303.2649769585254,631.7442396313367,126.85944700460834,480.0,occlusion,5
15100,061198086.jpg,MPII,644.1866359447004,1312.205069124424,228.610599078341,905.4769585253457,bent,4
15101,061200094.jpg,MPII,515.1543778801844,742.2511520737329,46.3986175115208,600.86866359447,bent,4
15102,061200390.jpg,MPII,821.1451612903224,1321.052995391705,215.3387096774194,644.4631336405531,sitting,1
15103,061204708.jpg,MPII,573.4032258064515,1559.9470046082947,122.43548387096769,1078.0115207373274,kneeling,3
15104,061207932.jpg,MPII,4.923963133640626,509.2557603686637,5.108294930875672,718.8410138248848,sitting,1
15104,061207932.jpg,MPII,594.7857142857144,1051.9285714285716,5.108294930875559,720.0,sitting,1
15105,061214982.jpg,MPII,701.6981566820275,1325.4769585253455,157.82718894009213,1078.0115207373274,bent,4
15106,061215866.jpg,MPII,375.79953917050693,595.5230414746544,135.06221198156675,452.11290322580646,bent,4
15107,061216622.jpg,MPII,20.40783410138252,364.00230414746545,58.38018433179718,480.0,sitting,1
15108,061220906.jpg,MPII,692.8502304147464,1281.23732718894,118.01152073732715,1078.0115207373274,sitting,1
15109,061231129.jpg,MPII,494.5092165898618,939.8548387096777,158.4723502304148,718.8410138248848,occlusion,5
15110,061231338.jpg,MPII,249.4193548387097,599.6774193548388,107.67741935483872,479.58064516129025,occlusion,5
15111,061248951.jpg,MPII,415.6543778801844,602.5115207373273,114.67281105990793,479.34562211981563,occlusion,5
15112,061250038.jpg,MPII,847.6889400921659,1006.9516129032259,379.02534562211986,719.6705069124425,sitting,1
15113,061257347.jpg,MPII,276.26036866359453,591.836405529954,117.18202764976968,715.8917050691244,sitting,1
15114,061259281.jpg,MPII,408.97926267281105,804.1866359447006,40.5,715.8917050691244,occlusion,5
15115,061266125.jpg,MPII,251.92857142857144,350.7304147465438,210.26958525345617,419.6705069124424,occlusion,5
15116,061266853.jpg,MPII,595.5230414746543,816.721198156682,122.43548387096769,790.4539170506914,bent,4
15116,061266853.jpg,MPII,1029.0714285714284,1369.7165898617511,454.2327188940093,1073.587557603687,bent,4
15117,061268434.jpg,MPII,621.3294930875576,995.8917050691247,140.77649769585264,720.0,bent,4
15118,061279584.jpg,MPII,624.278801843318,889.7165898617512,67.04377880184336,695.2465437788019,standing,0
15119,061285477.jpg,MPII,175.24654377880165,1011.3755760368663,166.6751152073732,1073.587557603687,sitting,1
15120,061285536.jpg,MPII,794.6013824884792,1436.0760368663593,95.89170506912433,1080.0,bent,4
15121,061289844.jpg,MPII,436.2603686635944,1024.647465437788,224.18663594470047,799.3018433179725,bent,4
15122,061292485.jpg,MPII,317.5506912442397,860.2235023041477,2.158986175115274,656.905529953917,sitting,1
15123,061293958.jpg,MPII,198.84101382488478,492.2972350230414,36.26036866359442,455.06221198156686,occlusion,5
15124,061297734.jpg,MPII,532.8502304147465,901.5138248847928,93.58755760368672,720.0,occlusion,5
15125,061298586.jpg,MPII,515.1543778801844,765.8456221198157,179.11751152073737,715.8917050691244,bent,4
15126,061305203.jpg,MPII,267.4124423963134,426.67511520737344,241.0529953917051,707.0437788018434,standing,0
15127,061307231.jpg,MPII,385.3847926267281,954.6013824884793,1.0,712.942396313364,bent,4
15128,061310760.jpg,MPII,263.4493087557604,386.21428571428584,47.22811059907838,388.9792626728112,standing,0
15129,061311624.jpg,MPII,181.14516129032262,262.2511520737327,179.30184331797227,345.93778801843325,bent,4
15130,061312197.jpg,MPII,52.85023041474656,300.5921658986175,86.39861751152068,477.18202764976957,bent,4
15131,061317036.jpg,MPII,408.979262672811,621.3294930875576,78.79032258064512,473.99769585253466,bent,4
15132,061328335.jpg,MPII,683.2649769585254,919.209677419355,11.006912442396356,482.89631336405535,bent,4
15133,061328639.jpg,MPII,591.8364055299539,942.804147465438,28.702764976958633,288.241935483871,bent,4
15134,061329168.jpg,MPII,137.64285714285722,302.80414746543795,81.79032258064512,553.6797235023041,standing,0
15135,061337017.jpg,MPII,550.5460829493088,851.3755760368664,78.84101382488484,677.5506912442396,standing,0
15136,061339043.jpg,MPII,146.4907834101383,594.7857142857144,55.24654377880188,718.8410138248848,occlusion,5
15137,061340185.jpg,MPII,559.3940092165899,1060.7764976958526,19.85483870967755,720.0,bent,4
15138,061341139.jpg,MPII,72.69124423963137,318.2903225806452,9.041474654377794,358.8341013824884,occlusion,5
15139,061341520.jpg,MPII,615.4308755760369,810.0852534562213,185.01612903225805,444.5552995391705,sitting,1
15140,061342626.jpg,MPII,316.81336405529953,406.7672811059908,130.6382488479262,399.02534562211986,standing,0
15141,061345743.jpg,MPII,222.26958525345617,445.0161290322581,46.08525345622115,480.0,bent,4
15142,061349277.jpg,MPII,763.6336405529953,1042.3433179723502,38.38018433179718,688.7027649769586,sitting,1
15143,061351468.jpg,MPII,754.7857142857142,971.5599078341013,277.2741935483871,847.9654377880186,standing,0
15144,061355930.jpg,MPII,240.13133640552996,477.55069124423966,108.5184331797235,478.6566820276498,bent,4
15145,061358418.jpg,MPII,732.6658986175114,1082.1589861751152,100.31566820276498,1073.587557603687,occlusion,5
15146,061359807.jpg,MPII,260.7764976958525,431.8364055299539,3.8179723502303773,441.7903225806452,bent,4
15147,061360411.jpg,MPII,132.48156682027653,580.7764976958525,1.0,478.6566820276498,sitting,1
15148,061363790.jpg,MPII,989.2557603686637,1515.7073732718893,135.7073732718893,1080.0,bent,4
15149,061366081.jpg,MPII,226.12211981566827,706.8594470046085,69.99308755760376,718.8410138248848,occlusion,5
15150,061370648.jpg,MPII,361.5806451612904,599.6774193548388,88.00000000000006,477.61290322580635,occlusion,5
15151,061370797.jpg,MPII,325.66129032258056,1046.7672811059906,277.2741935483871,998.3801843317974,bent,4
15152,061371218.jpg,MPII,423.7258064516129,727.504608294931,114.23271889400928,715.8917050691244,occlusion,5
15153,061380640.jpg,MPII,874.2327188940092,1405.1082949308754,122.43548387096769,1073.587557603687,occlusion,5
15154,061384595.jpg,MPII,750.3617511520736,1360.86866359447,330.3617511520738,1078.0115207373274,occlusion,5
15155,061393358.jpg,MPII,349.99308755760376,1081.421658986175,84.73963133640564,680.5,occlusion,5
15156,061397031.jpg,MPII,29.615207373271943,350.6290322580646,102.38940092165899,323.3663594470045,kneeling,3
15157,061400834.jpg,MPII,547.5967741935484,845.4769585253458,8.057603686635957,659.8548387096774,bent,4
15157,061400834.jpg,MPII,972.2972350230417,1214.1405529953918,5.108294930875559,674.6013824884792,bent,4
15158,061401541.jpg,MPII,544.647465437788,818.9331797235023,173.21889400921668,718.8410138248848,occlusion,5
15159,061403120.jpg,MPII,728.241935483871,1188.3341013824884,95.89170506912433,1078.0115207373274,standing,0
15160,061404361.jpg,MPII,709.8087557603686,1063.725806451613,5.108294930875672,718.8410138248848,occlusion,5
15161,061406498.jpg,MPII,399.39400921658984,451.0069124423963,140.96082949308754,292.8502304147466,standing,0
15162,061409074.jpg,MPII,807.8732718894009,1175.0622119815666,7.412442396313281,962.9884792626731,bent,4
15163,061416270.jpg,MPII,87.5967741935484,178.84101382488487,106.95161290322585,196.53686635944712,occlusion,5
15164,061416885.jpg,MPII,226.12211981566827,633.1267281105992,300.03917050691246,718.8410138248848,sitting,1
15165,061418372.jpg,MPII,544.647465437788,765.8456221198157,114.23271889400928,659.8548387096774,standing,0
15166,061418624.jpg,MPII,922.1589861751153,1075.5230414746543,161.4216589861751,547.7811059907834,standing,0
15167,061438164.jpg,MPII,553.4953917050691,883.8179723502307,134.87788018433184,559.5783410138249,bent,4
15168,061441001.jpg,MPII,616.4792626728113,721.8248847926267,136.64055299539177,379.5207373271888,bent,4
15169,061442130.jpg,MPII,423.7258064516129,759.9470046082951,40.5,642.1589861751152,occlusion,5
15170,061443365.jpg,MPII,406.02995391705076,674.4170506912444,170.26958525345617,597.9193548387096,kneeling,3
15171,061448101.jpg,MPII,958.2880184331798,1551.0990783410136,82.6198156682027,1073.587557603687,occlusion,5
15172,061449946.jpg,MPII,352.94239631336404,571.1912442396315,305.93778801843314,583.1728110599079,bent,4
15173,061451868.jpg,MPII,148.70276497695855,305.01612903225805,139.48617511520735,338.5645161290323,sitting,1
15174,061454102.jpg,MPII,874.9700460829494,1155.1543778801843,43.4493087557604,715.8917050691244,occlusion,5
15175,061464282.jpg,MPII,406.02995391705076,877.9193548387099,19.85483870967755,518.2880184331797,lying,2
15176,061464663.jpg,MPII,790.1774193548385,1533.4032258064515,264.00230414746545,1078.0115207373274,bent,4
15177,061477095.jpg,MPII,509.2557603686636,668.5184331797236,11.006912442396356,500.5921658986175,standing,0
15178,061490301.jpg,MPII,1006.9516129032259,1621.8824884792625,325.93778801843325,905.4769585253457,sitting,1
15178,061490301.jpg,MPII,250.45391705069125,847.6889400921659,272.85023041474653,856.8133640552996,sitting,1
15179,061491009.jpg,MPII,860.9608294930874,1303.3571428571427,11.836405529953936,768.3341013824886,bent,4
15180,061493418.jpg,MPII,615.4308755760369,916.2603686635947,58.19585253456228,718.8410138248848,bent,4
15181,061500723.jpg,MPII,125.10829493087559,545.3847926267281,83.44930875576034,469.80875576036874,bent,4
15182,061501297.jpg,MPII,394.2327188940093,1037.1820276497697,22.804147465437836,600.86866359447,occlusion,5
15183,061505117.jpg,MPII,248.3870967741936,519.6313364055301,108.64516129032262,385.9170506912442,sitting,1
15184,061506975.jpg,MPII,268.1497695852533,821.1451612903224,87.04377880184325,1078.0115207373274,standing,0
15185,061507334.jpg,MPII,122.89631336405535,709.8087557603687,96.536866359447,609.7165898617511,sitting,1
15186,061508497.jpg,MPII,774.6935483870967,963.4493087557604,214.50921658986175,651.0069124423964,bent,4
15187,061509337.jpg,MPII,653.7718894009216,807.135944700461,2.158986175115274,474.04838709677415,bent,4
15188,061512329.jpg,MPII,479.76267281105993,721.6059907834102,161.4216589861751,518.2880184331797,bent,4
15189,061512914.jpg,MPII,320.13133640552996,702.8041474654378,133.77188940092162,633.6797235023043,occlusion,5
15190,061521490.jpg,MPII,362.52764976958525,512.942396313364,79.02534562211974,480.0,bent,4
15191,061521944.jpg,MPII,560.3225806451615,674.4516129032259,48.64516129032262,353.64516129032245,bent,4
15192,061526537.jpg,MPII,1051.1912442396313,1347.5967741935483,179.94700460829495,883.3571428571431,standing,0
15193,061529412.jpg,MPII,635.3387096774193,883.0806451612902,184.3709677419355,839.1175115207375,standing,0
15194,061529803.jpg,MPII,698.0115207373271,901.5138248847928,46.3986175115208,720.0,standing,0
15195,061531141.jpg,MPII,456.16820276497697,606.5829493087559,108.3341013824886,444.5552995391705,sitting,1
15196,061534784.jpg,MPII,609.5322580645161,857.2741935483872,75.89170506912444,718.8410138248848,standing,0
15197,061540075.jpg,MPII,361.052995391705,1422.8041474654376,2.9884792626726266,1078.0115207373274,sitting,1
15198,061540568.jpg,MPII,1250.2695852534564,1781.1451612903224,126.85944700460823,1080.0,occlusion,5
